case Id,activity,timestamp
226_161,Loan application received,63711576000
226_161,Check application form completeness,63711579581
226_161,Appraise property,63711580498
226_161,Added1,63711582759
226_161,Check credit history,63711589229
226_161,Assess loan risk,63711590834
226_161,Assess eligibility,63711591509
226_161,Reject application,63711591845
226_161,Loan application rejected,63711591845
18_162,Loan application received,63697320000
18_162,Check application form completeness,63697322845
18_162,Check credit history,63697322884
18_162,Assess loan risk,63697323597
18_162,Appraise property,63697325331
18_162,Added1,63697325650
18_162,Assess eligibility,63697329712
18_162,Reject application,63697331793
18_162,Loan application rejected,63697331793
204_163,Loan application received,63709952400
204_163,Check application form completeness,63709956936
204_163,Appraise property,63709957217
204_163,Added1,63709958978
204_163,Check credit history,63710017901
204_163,Assess loan risk,63710018401
204_163,Assess eligibility,63710019625
204_163,Reject application,63710027815
204_163,Loan application rejected,63710027815
105_164,Loan application received,63703279800
105_164,Check application form completeness,63703280857
105_164,Appraise property,63703282890
105_164,Added 2,63703283072
105_164,Check credit history,63703285593
105_164,Assess loan risk,63703286870
105_164,Assess eligibility,63703288285
105_164,Prepare acceptance pack,63703288964
105_164,Check if home insurance quote is requested,63703292927
105_164,Send home insurance quote,63703293174
105_164,Verify repayment agreement,63703296142
105_164,Cancel application,63703298545
105_164,Loan application canceled,63703298545
189_165,Loan application received,63709075800
189_165,Check application form completeness,63709084423
189_165,Appraise property,63709084575
189_165,Added1,63709085358
189_165,Check credit history,63709091028
189_165,Assess loan risk,63709092118
189_165,Assess eligibility,63709092844
189_165,Prepare acceptance pack,63709092959
189_165,Check if home insurance quote is requested,63709094132
189_165,Send home insurance quote,63709095048
189_165,Verify repayment agreement,63709153524
189_165,Cancel application,63709155801
189_165,Loan application canceled,63709155801
104_166,Loan application received,63703206000
104_166,Check application form completeness,63703210728
104_166,Check credit history,63703211007
104_166,Appraise property,63703213446
104_166,Assess loan risk,63703214389
104_166,Added1,63703215632
104_166,Assess eligibility,63703216329
104_166,Reject application,63703216529
104_166,Loan application rejected,63703216529
106_167,Loan application received,63703296000
106_167,Check application form completeness,63703297275
106_167,Appraise property,63703300124
106_167,Check credit history,63703300322
106_167,Assess loan risk,63703302836
106_167,Added1,63703364820
106_167,Assess eligibility,63703367452
106_167,Prepare acceptance pack,63703370106
106_167,Check if home insurance quote is requested,63703374301
106_167,Send home insurance quote,63703375772
106_167,Verify repayment agreement,63703377897
106_167,Cancel application,63703379064
106_167,Loan application canceled,63703379064
167_168,Loan application received,63707452200
167_168,Check application form completeness,63707514184
167_168,Appraise property,63707516780
167_168,Check credit history,63707518512
167_168,Added1,63707519182
167_168,Assess loan risk,63707521731
167_168,Assess eligibility,63707523203
167_168,Reject application,63707525866
167_168,Loan application rejected,63707525866
169_169,Loan application received,63707599800
169_169,Check application form completeness,63707604373
169_169,Appraise property,63707605301
169_169,Added1,63707605686
169_169,Check credit history,63707608465
169_169,Assess loan risk,63707610161
169_169,Assess eligibility,63707612179
169_169,Prepare acceptance pack,63707613737
169_169,Check if home insurance quote is requested,63707613907
169_169,Send acceptance pack,63707617792
169_169,Verify repayment agreement,63707619254
169_169,Cancel application,63707623554
169_169,Loan application canceled,63707623554
187_170,Loan application received,63708813000
187_170,Check application form completeness,63708814183
187_170,Appraise property,63708816221
187_170,Added 2,63708816652
187_170,Check credit history,63708818091
187_170,Assess loan risk,63708823645
187_170,Assess eligibility,63708824412
187_170,Reject application,63708824566
187_170,Loan application rejected,63708824566
188_171,Loan application received,63708829200
188_171,Check application form completeness,63708832350
188_171,Appraise property,63708832778
188_171,Check credit history,63708835104
188_171,Added1,63708835114
188_171,Assess loan risk,63709073260
188_171,Assess eligibility,63709078387
188_171,Reject application,63709078821
188_171,Loan application rejected,63709078821
166_172,Loan application received,63707436000
166_172,Check application form completeness,63707436926
166_172,Check credit history,63707437071
166_172,Appraise property,63707438792
166_172,Added1,63707442558
166_172,Assess loan risk,63707442739
166_172,Assess eligibility,63707444529
166_172,Reject application,63707445027
166_172,Loan application rejected,63707445027
101_173,Loan application received,63703042200
101_173,Check application form completeness,63703043595
101_173,Appraise property,63703043634
101_173,Added 2,63703045023
101_173,Check credit history,63703046628
101_173,Assess loan risk,63703047558
101_173,Assess eligibility,63703105530
101_173,Prepare acceptance pack,63703106536
101_173,Check if home insurance quote is requested,63703107532
101_173,Send home insurance quote,63703109557
101_173,Verify repayment agreement,63703111001
101_173,Cancel application,63703116538
101_173,Loan application canceled,63703116538
109_174,Loan application received,63703632600
109_174,Check application form completeness,63703633184
109_174,Check credit history,63703634681
109_174,Assess loan risk,63703635118
109_174,Appraise property,63703636474
109_174,Added1,63703636671
109_174,Assess eligibility,63703637667
109_174,Prepare acceptance pack,63703642882
109_174,Check if home insurance quote is requested,63703646646
109_174,Send acceptance pack,63703647715
109_174,Verify repayment agreement,63703648821
109_174,Approve application,63703649235
109_174,Loan application approved,63703649235
186_175,Loan application received,63708739200
186_175,Check application form completeness,63708741457
186_175,Check credit history,63708741521
186_175,Appraise property,63708741557
186_175,Assess loan risk,63708742184
186_175,Added1,63708743515
186_175,Assess eligibility,63708744591
186_175,Prepare acceptance pack,63708745443
186_175,Check if home insurance quote is requested,63708745804
186_175,Send home insurance quote,63708808654
186_175,Verify repayment agreement,63708811046
186_175,Cancel application,63708812105
186_175,Loan application canceled,63708812105
100_176,Loan application received,63703026000
100_176,Check application form completeness,63703026370
100_176,Appraise property,63703026731
100_176,Check credit history,63703026980
100_176,Assess loan risk,63703028521
100_176,Added 2,63703029611
100_176,Assess eligibility,63703030446
100_176,Reject application,63703033614
100_176,Loan application rejected,63703033614
108_177,Loan application received,63703386000
108_177,Check application form completeness,63703386687
108_177,Appraise property,63703387391
108_177,Check credit history,63703388415
108_177,Assess loan risk,63703388911
108_177,Added 2,63703389832
108_177,Assess eligibility,63703390550
108_177,Prepare acceptance pack,63703625340
108_177,Check if home insurance quote is requested,63703626513
108_177,Send home insurance quote,63703629997
108_177,Verify repayment agreement,63703630816
108_177,Approve application,63703634579
108_177,Loan application approved,63703634579
185_178,Loan application received,63708723000
185_178,Check application form completeness,63708723588
185_178,Appraise property,63708724088
185_178,Added1,63708725511
185_178,Check credit history,63708732870
185_178,Assess loan risk,63708732916
185_178,Assess eligibility,63708733992
185_178,Send acceptance pack,63708735928
185_178,Verify repayment agreement,63708737927
185_178,Approve application,63708738976
185_178,Loan application approved,63708738976
163_179,Loan application received,63707272200
163_179,Check application form completeness,63707274720
163_179,Appraise property,63707277498
163_179,Check credit history,63707277657
163_179,Added 2,63707281081
163_179,Assess loan risk,63707340680
163_179,Assess eligibility,63707340755
163_179,Reject application,63707341636
163_179,Loan application rejected,63707341636
165_180,Loan application received,63707362200
165_180,Check application form completeness,63707428183
165_180,Check credit history,63707429273
165_180,Appraise property,63707430528
165_180,Assess loan risk,63707431639
165_180,Added1,63707434338
165_180,Assess eligibility,63707434422
165_180,Prepare acceptance pack,63707436651
165_180,Check if home insurance quote is requested,63707439286
165_180,Send acceptance pack,63707440058
165_180,Verify repayment agreement,63707440110
165_180,Cancel application,63707441604
165_180,Loan application canceled,63707441604
107_181,Loan application received,63703369800
107_181,Check application form completeness,63703369929
107_181,Appraise property,63703370854
107_181,Added1,63703373371
107_181,Check credit history,63703373944
107_181,Assess loan risk,63703379960
107_181,Assess eligibility,63703382589
107_181,Prepare acceptance pack,63703382857
107_181,Check if home insurance quote is requested,63703387396
107_181,Send acceptance pack,63703388461
107_181,Verify repayment agreement,63703389543
107_181,Cancel application,63703391038
107_181,Loan application canceled,63703391038
164_182,Loan application received,63707346000
164_182,Check application form completeness,63707350456
164_182,Appraise property,63707350916
164_182,Check credit history,63707352161
164_182,Added1,63707353661
164_182,Assess loan risk,63707357780
164_182,Assess eligibility,63707364128
164_182,Reject application,63707364355
164_182,Loan application rejected,63707364355
200_183,Loan application received,63709772400
200_183,Check application form completeness,63709773235
200_183,Appraise property,63709774551
200_183,Check credit history,63709775843
200_183,Added1,63709778251
200_183,Assess loan risk,63709778339
200_183,Assess eligibility,63709779416
200_183,Reject application,63709780507
200_183,Loan application rejected,63709780507
221_184,Loan application received,63711149400
221_184,Check application form completeness,63711155358
221_184,Appraise property,63711156592
221_184,Added1,63711156619
221_184,Check credit history,63711160246
221_184,Assess loan risk,63711160789
221_184,Assess eligibility,63711161842
221_184,Reject application,63711163083
221_184,Loan application rejected,63711163083
99_185,Loan application received,63702779400
99_185,Check application form completeness,63702781459
99_185,Appraise property,63702786736
99_185,Added 2,63702787239
99_185,Check credit history,63703019360
99_185,Assess loan risk,63703028762
99_185,Assess eligibility,63703034603
99_185,Reject application,63703034807
99_185,Loan application rejected,63703034807
35_186,Loan application received,63698459400
35_186,Check application form completeness,63698460507
35_186,Check credit history,63698461445
35_186,Assess loan risk,63698461954
35_186,Appraise property,63698462042
35_186,Added1,63698463643
35_186,Assess eligibility,63698464422
35_186,Prepare acceptance pack,63698529639
35_186,Check if home insurance quote is requested,63698538523
35_186,Send acceptance pack,63698540812
35_186,Verify repayment agreement,63698543833
35_186,Cancel application,63698546006
35_186,Loan application canceled,63698546006
13_187,Loan application received,63697066200
13_187,Check application form completeness,63697066287
13_187,Appraise property,63697066495
13_187,Check credit history,63697067072
13_187,Added1,63697067095
13_187,Assess loan risk,63697068247
13_187,Assess eligibility,63697068362
13_187,Prepare acceptance pack,63697071880
13_187,Check if home insurance quote is requested,63697073074
13_187,Send acceptance pack,63697073144
13_187,Verify repayment agreement,63697074490
13_187,Approve application,63697075053
13_187,Loan application approved,63697075053
34_188,Loan application received,63698443200
34_188,Check application form completeness,63698443209
34_188,Check credit history,63698443923
34_188,Appraise property,63698444263
34_188,Added 2,63698444470
34_188,Assess loan risk,63698445402
34_188,Assess eligibility,63698446465
34_188,Prepare acceptance pack,63698446924
34_188,Check if home insurance quote is requested,63698446970
34_188,Send home insurance quote,63698449646
34_188,Verify repayment agreement,63698450547
34_188,Approve application,63698451094
34_188,Loan application approved,63698451094
98_189,Loan application received,63702763200
98_189,Check application form completeness,63702763710
98_189,Appraise property,63702763959
98_189,Check credit history,63702765001
98_189,Added1,63702766162
98_189,Assess loan risk,63702766783
98_189,Assess eligibility,63702767121
98_189,Prepare acceptance pack,63702771145
98_189,Check if home insurance quote is requested,63702772903
98_189,Send acceptance pack,63702776751
98_189,Verify repayment agreement,63702779459
98_189,Approve application,63702779481
98_189,Loan application approved,63702779481
220_190,Loan application received,63711075600
220_190,Check application form completeness,63711076912
220_190,Check credit history,63711077527
220_190,Appraise property,63711078503
220_190,Added1,63711078836
220_190,Assess loan risk,63711079211
220_190,Assess eligibility,63711079661
220_190,Reject application,63711079731
220_190,Loan application rejected,63711079731
12_191,Loan application received,63696992400
12_191,Check application form completeness,63696992400
12_191,Check credit history,63696992953
12_191,Appraise property,63696993958
12_191,Added1,63696996187
12_191,Assess loan risk,63696997138
12_191,Assess eligibility,63697061536
12_191,Reject application,63697066757
12_191,Loan application rejected,63697066757
32_192,Loan application received,63698295600
32_192,Check application form completeness,63698355330
32_192,Appraise property,63698356003
32_192,Check credit history,63698356412
32_192,Added1,63698356963
32_192,Assess loan risk,63698358478
32_192,Assess eligibility,63698363993
32_192,Prepare acceptance pack,63698370681
32_192,Check if home insurance quote is requested,63698374642
32_192,Send home insurance quote,63698376186
32_192,Verify repayment agreement,63698378379
32_192,Cancel application,63698440059
32_192,Loan application canceled,63698440059
95_193,Loan application received,63702599400
95_193,Check application form completeness,63702600022
95_193,Appraise property,63702600279
95_193,Check credit history,63702600341
95_193,Assess loan risk,63702601061
95_193,Added1,63702602404
95_193,Assess eligibility,63702674223
95_193,Reject application,63702676570
95_193,Loan application rejected,63702676570
96_194,Loan application received,63702615600
96_194,Check application form completeness,63702674086
96_194,Check credit history,63702674713
96_194,Appraise property,63702675631
96_194,Assess loan risk,63702675864
96_194,Added1,63702676540
96_194,Assess eligibility,63702677128
96_194,Reject application,63702679287
96_194,Loan application rejected,63702679287
31_195,Loan application received,63698279400
31_195,Check application form completeness,63698279821
31_195,Appraise property,63698280932
31_195,Added 2,63698281174
31_195,Check credit history,63698282420
31_195,Assess loan risk,63698282571
31_195,Assess eligibility,63698282923
31_195,Reject application,63698283166
31_195,Loan application rejected,63698283166
33_196,Loan application received,63698369400
33_196,Check application form completeness,63698369842
33_196,Appraise property,63698369932
33_196,Check credit history,63698371363
33_196,Assess loan risk,63698371815
33_196,Added 2,63698373711
33_196,Assess eligibility,63698377136
33_196,Prepare acceptance pack,63698381226
33_196,Check if home insurance quote is requested,63698381229
33_196,Send home insurance quote,63698441867
33_196,Verify repayment agreement,63698442999
33_196,Approve application,63698443098
33_196,Loan application approved,63698443098
102_197,Loan application received,63703116000
102_197,Check application form completeness,63703117454
102_197,Appraise property,63703118673
102_197,Added 2,63703120000
102_197,Check credit history,63703122852
102_197,Assess loan risk,63703123364
102_197,Assess eligibility,63703123463
102_197,Prepare acceptance pack,63703125601
102_197,Check if home insurance quote is requested,63703126625
102_197,Send home insurance quote,63703133055
102_197,Verify repayment agreement,63703133377
102_197,Cancel application,63703133511
102_197,Loan application canceled,63703133511
11_198,Loan application received,63696976200
11_198,Check application form completeness,63696976821
11_198,Appraise property,63696977309
11_198,Check credit history,63696977749
11_198,Assess loan risk,63696977854
11_198,Added1,63696979133
11_198,Assess eligibility,63696982147
11_198,Prepare acceptance pack,63696985636
11_198,Check if home insurance quote is requested,63696986141
11_198,Send acceptance pack,63696987613
11_198,Verify repayment agreement,63696987781
11_198,Cancel application,63696987982
11_198,Loan application canceled,63696987982
103_199,Loan application received,63703132200
103_199,Check application form completeness,63703132344
103_199,Appraise property,63703132356
103_199,Added1,63703132493
103_199,Check credit history,63703133439
103_199,Assess loan risk,63703194391
103_199,Assess eligibility,63703199340
103_199,Prepare acceptance pack,63703199905
103_199,Check if home insurance quote is requested,63703201800
103_199,Send home insurance quote,63703202641
103_199,Verify repayment agreement,63703203650
103_199,Cancel application,63703204868
103_199,Loan application canceled,63703204868
97_200,Loan application received,63702689400
97_200,Check application form completeness,63702691997
97_200,Appraise property,63702692214
97_200,Check credit history,63702692225
97_200,Assess loan risk,63702692484
97_200,Added 2,63702693030
97_200,Assess eligibility,63702696340
97_200,Reject application,63702698451
97_200,Loan application rejected,63702698451
10_201,Loan application received,63696729600
10_201,Check application form completeness,63696730323
10_201,Appraise property,63696731082
10_201,Check credit history,63696731937
10_201,Assess loan risk,63696733364
10_201,Added 2,63696733412
10_201,Assess eligibility,63696734838
10_201,Prepare acceptance pack,63696736047
10_201,Check if home insurance quote is requested,63696740044
10_201,Send home insurance quote,63696971960
10_201,Verify repayment agreement,63696976042
10_201,Cancel application,63696976088
10_201,Loan application canceled,63696976088
168_202,Loan application received,63707526000
168_202,Check application form completeness,63707526568
168_202,Appraise property,63707527244
168_202,Check credit history,63707527543
168_202,Assess loan risk,63707528237
168_202,Added 2,63707531215
168_202,Assess eligibility,63707533661
168_202,Reject application,63707534074
168_202,Loan application rejected,63707534074
40_203,Loan application received,63698886000
40_203,Check application form completeness,63698886352
40_203,Check credit history,63698887195
40_203,Assess loan risk,63698887568
40_203,Appraise property,63698887634
40_203,Added 2,63698889246
40_203,Assess eligibility,63698890595
40_203,Prepare acceptance pack,63698893613
40_203,Check if home insurance quote is requested,63698895760
40_203,Send acceptance pack,63698896428
40_203,Verify repayment agreement,63698897610
40_203,Approve application,63698898168
40_203,Loan application approved,63698898168
238_204,Loan application received,63712288800
238_204,Check application form completeness,63712289576
238_204,Check credit history,63712291823
238_204,Assess loan risk,63712292089
238_204,Appraise property,63712350673
238_204,Added1,63712351557
238_204,Assess eligibility,63712357179
238_204,Prepare acceptance pack,63712359023
238_204,Check if home insurance quote is requested,63712361317
238_204,Send home insurance quote,63712362811
238_204,Verify repayment agreement,63712363517
238_204,Cancel application,63712366267
238_204,Loan application canceled,63712366267
80_205,Loan application received,63701492400
80_205,Check application form completeness,63701550028
80_205,Appraise property,63701550903
80_205,Added1,63701551004
80_205,Check credit history,63701551530
80_205,Assess loan risk,63701553246
80_205,Assess eligibility,63701555367
80_205,Reject application,63701556812
80_205,Loan application rejected,63701556812
84_206,Loan application received,63701902800
84_206,Check application form completeness,63701904295
84_206,Check credit history,63701904311
84_206,Assess loan risk,63701904526
84_206,Appraise property,63701904531
84_206,Added1,63701904879
84_206,Assess eligibility,63701907444
84_206,Prepare acceptance pack,63701907840
84_206,Check if home insurance quote is requested,63701909247
84_206,Send acceptance pack,63701913466
84_206,Verify repayment agreement,63701915284
84_206,Cancel application,63701915473
84_206,Loan application canceled,63701915473
82_207,Loan application received,63701812800
82_207,Check application form completeness,63701812852
82_207,Check credit history,63701812855
82_207,Assess loan risk,63701813155
82_207,Appraise property,63701815032
82_207,Added1,63701815411
82_207,Assess eligibility,63701816467
82_207,Prepare acceptance pack,63701818206
82_207,Check if home insurance quote is requested,63701818256
82_207,Send acceptance pack,63701818699
82_207,Verify repayment agreement,63701819114
82_207,Approve application,63701820400
82_207,Loan application approved,63701820400
48_208,Loan application received,63699418800
48_208,Check application form completeness,63699479408
48_208,Check credit history,63699480262
48_208,Appraise property,63699482674
48_208,Assess loan risk,63699483429
48_208,Added1,63699488439
48_208,Assess eligibility,63699488533
48_208,Reject application,63699488595
48_208,Loan application rejected,63699488595
234_209,Loan application received,63712108800
234_209,Check application form completeness,63712109673
234_209,Appraise property,63712114370
234_209,Check credit history,63712114756
234_209,Assess loan risk,63712114916
234_209,Added1,63712115065
234_209,Assess eligibility,63712115402
234_209,Reject application,63712115733
234_209,Loan application rejected,63712115733
162_210,Loan application received,63707256000
162_210,Check application form completeness,63707259867
162_210,Appraise property,63707260215
162_210,Check credit history,63707261182
162_210,Added 2,63707261733
162_210,Assess loan risk,63707264280
162_210,Assess eligibility,63707265799
162_210,Reject application,63707266034
162_210,Loan application rejected,63707266034
236_211,Loan application received,63712198800
236_211,Check application form completeness,63712199372
236_211,Appraise property,63712200258
236_211,Check credit history,63712200911
236_211,Added1,63712201758
236_211,Assess loan risk,63712202429
236_211,Assess eligibility,63712202474
236_211,Reject application,63712203711
236_211,Loan application rejected,63712203711
160_212,Loan application received,63706935600
160_212,Check application form completeness,63706994976
160_212,Check credit history,63706995124
160_212,Assess loan risk,63706995853
160_212,Appraise property,63706996284
160_212,Added1,63706997330
160_212,Assess eligibility,63706998219
160_212,Prepare acceptance pack,63706999848
160_212,Check if home insurance quote is requested,63707002712
160_212,Send home insurance quote,63707004013
160_212,Verify repayment agreement,63707004513
160_212,Approve application,63707007233
160_212,Loan application approved,63707007233
193_213,Loan application received,63709255800
193_213,Check application form completeness,63709261418
193_213,Appraise property,63709261732
193_213,Added1,63709263124
193_213,Check credit history,63709263427
193_213,Assess loan risk,63709265053
193_213,Assess eligibility,63709265082
193_213,Reject application,63709265296
193_213,Loan application rejected,63709265296
170_214,Loan application received,63707616000
170_214,Check application form completeness,63707617398
170_214,Check credit history,63707617547
170_214,Assess loan risk,63707618111
170_214,Appraise property,63707619255
170_214,Added 2,63707619637
170_214,Assess eligibility,63707623050
170_214,Reject application,63707624410
170_214,Loan application rejected,63707624410
172_215,Loan application received,63707878800
172_215,Check application form completeness,63707880443
172_215,Appraise property,63707881725
172_215,Check credit history,63707882021
172_215,Assess loan risk,63707882263
172_215,Added 2,63707882429
172_215,Assess eligibility,63707884375
172_215,Reject application,63707946314
172_215,Loan application rejected,63707946314
191_216,Loan application received,63709165800
191_216,Check application form completeness,63709172408
191_216,Appraise property,63709173303
191_216,Added 2,63709174072
191_216,Check credit history,63709174236
191_216,Assess loan risk,63709174438
191_216,Assess eligibility,63709174703
191_216,Prepare acceptance pack,63709175555
191_216,Check if home insurance quote is requested,63709177806
191_216,Send home insurance quote,63709177916
191_216,Verify repayment agreement,63709178140
191_216,Approve application,63709179168
191_216,Loan application approved,63709179168
195_217,Loan application received,63709345800
195_217,Check application form completeness,63709348049
195_217,Appraise property,63709349753
195_217,Added 2,63709349880
195_217,Check credit history,63709350005
195_217,Assess loan risk,63709350311
195_217,Assess eligibility,63709352468
195_217,Reject application,63709353758
195_217,Loan application rejected,63709353758
130_218,Loan application received,63705009600
130_218,Check application form completeness,63705011839
130_218,Appraise property,63705013942
130_218,Check credit history,63705015983
130_218,Assess loan risk,63705016764
130_218,Added1,63705016866
130_218,Assess eligibility,63705021482
130_218,Prepare acceptance pack,63705022808
130_218,Check if home insurance quote is requested,63705024151
130_218,Send home insurance quote,63705027186
130_218,Verify repayment agreement,63705031253
130_218,Cancel application,63705032443
130_218,Loan application canceled,63705032443
151_219,Loan application received,63706329000
151_219,Check application form completeness,63706390180
151_219,Appraise property,63706390688
151_219,Check credit history,63706391419
151_219,Assess loan risk,63706391717
151_219,Added 2,63706392288
151_219,Assess eligibility,63706393773
151_219,Prepare acceptance pack,63706393837
151_219,Check if home insurance quote is requested,63706397603
151_219,Send acceptance pack,63706398148
151_219,Verify repayment agreement,63706398173
151_219,Cancel application,63706398894
151_219,Loan application canceled,63706398894
136_220,Loan application received,63705452400
136_220,Check application form completeness,63705452428
136_220,Check credit history,63705453395
136_220,Assess loan risk,63705453660
136_220,Appraise property,63705454182
136_220,Added 2,63705464548
136_220,Assess eligibility,63705525985
136_220,Reject application,63705526310
136_220,Loan application rejected,63705526310
178_221,Loan application received,63708206400
178_221,Check application form completeness,63708215070
178_221,Check credit history,63708216066
178_221,Appraise property,63708216604
178_221,Assess loan risk,63708216767
178_221,Added 2,63708220774
178_221,Assess eligibility,63708223714
178_221,Prepare acceptance pack,63708225954
178_221,Check if home insurance quote is requested,63708226367
178_221,Send home insurance quote,63708228338
178_221,Verify repayment agreement,63708464278
178_221,Cancel application,63708472493
178_221,Loan application canceled,63708472493
115_222,Loan application received,63703902600
115_222,Check application form completeness,63703904937
115_222,Appraise property,63703905332
115_222,Check credit history,63703905379
115_222,Assess loan risk,63703905498
115_222,Added1,63703905522
115_222,Assess eligibility,63703908203
115_222,Prepare acceptance pack,63703910971
115_222,Check if home insurance quote is requested,63703972760
115_222,Send home insurance quote,63703972761
115_222,Verify repayment agreement,63703973610
115_222,Cancel application,63703975267
115_222,Loan application canceled,63703975267
117_223,Loan application received,63703992600
117_223,Check application form completeness,63703995287
117_223,Appraise property,63703995872
117_223,Added1,63703996777
117_223,Check credit history,63704228622
117_223,Assess loan risk,63704229109
117_223,Assess eligibility,63704232395
117_223,Reject application,63704233380
117_223,Loan application rejected,63704233380
134_224,Loan application received,63705189600
134_224,Check application form completeness,63705191158
134_224,Appraise property,63705192700
134_224,Added 2,63705194107
134_224,Check credit history,63705196838
134_224,Assess loan risk,63705203349
134_224,Assess eligibility,63705205113
134_224,Prepare acceptance pack,63705205149
134_224,Check if home insurance quote is requested,63705205335
134_224,Send acceptance pack,63705205964
134_224,Verify repayment agreement,63705438145
134_224,Cancel application,63705439671
134_224,Loan application canceled,63705439671
138_225,Loan application received,63705542400
138_225,Check application form completeness,63705545260
138_225,Check credit history,63705546201
138_225,Appraise property,63705546628
138_225,Assess loan risk,63705546922
138_225,Added1,63705548575
138_225,Assess eligibility,63705549271
138_225,Prepare acceptance pack,63705550145
138_225,Check if home insurance quote is requested,63705617419
138_225,Send acceptance pack,63705619449
138_225,Verify repayment agreement,63705624245
138_225,Approve application,63705626910
138_225,Loan application approved,63705626910
199_226,Loan application received,63709698600
199_226,Check application form completeness,63709758869
199_226,Appraise property,63709758880
199_226,Added 2,63709759032
199_226,Check credit history,63709760283
199_226,Assess loan risk,63709761844
199_226,Assess eligibility,63709763435
199_226,Reject application,63709765302
199_226,Loan application rejected,63709765302
155_227,Loan application received,63706739400
155_227,Check application form completeness,63706744155
155_227,Appraise property,63706745017
155_227,Added 2,63706745224
155_227,Check credit history,63706745603
155_227,Assess loan risk,63706749581
155_227,Assess eligibility,63706752664
155_227,Send home insurance quote,63706755528
155_227,Verify repayment agreement,63706756426
155_227,Cancel application,63706756474
155_227,Loan application canceled,63706756474
159_228,Loan application received,63706919400
159_228,Check application form completeness,63706919554
159_228,Appraise property,63706920272
159_228,Check credit history,63706920292
159_228,Assess loan risk,63706921200
159_228,Added1,63706921359
159_228,Assess eligibility,63706922222
159_228,Prepare acceptance pack,63706930353
159_228,Check if home insurance quote is requested,63706932167
159_228,Send acceptance pack,63706993687
159_228,Verify repayment agreement,63706997053
159_228,Approve application,63707000760
159_228,Loan application approved,63707000760
197_229,Loan application received,63709435800
197_229,Check application form completeness,63709437280
197_229,Check credit history,63709439401
197_229,Appraise property,63709673706
197_229,Assess loan risk,63709673980
197_229,Added 2,63709674859
197_229,Assess eligibility,63709676737
197_229,Reject application,63709677637
197_229,Loan application rejected,63709677637
174_230,Loan application received,63707968800
174_230,Check application form completeness,63707969324
174_230,Check credit history,63707969629
174_230,Assess loan risk,63707970824
174_230,Appraise property,63708030797
174_230,Added 2,63708034164
174_230,Assess eligibility,63708036246
174_230,Prepare acceptance pack,63708038088
174_230,Check if home insurance quote is requested,63708039500
174_230,Send home insurance quote,63708042142
174_230,Verify repayment agreement,63708043325
174_230,Approve application,63708044181
174_230,Loan application approved,63708044181
176_231,Loan application received,63708058800
176_231,Check application form completeness,63708119050
176_231,Check credit history,63708119867
176_231,Appraise property,63708120471
176_231,Assess loan risk,63708121271
176_231,Added1,63708122441
176_231,Assess eligibility,63708123386
176_231,Prepare acceptance pack,63708126199
176_231,Check if home insurance quote is requested,63708130312
176_231,Send home insurance quote,63708132085
176_231,Verify repayment agreement,63708134087
176_231,Cancel application,63708137407
176_231,Loan application canceled,63708137407
111_232,Loan application received,63703722600
111_232,Check application form completeness,63703725494
111_232,Check credit history,63703726246
111_232,Appraise property,63703726628
111_232,Added 2,63703727913
111_232,Assess loan risk,63703729273
111_232,Assess eligibility,63703730311
111_232,Prepare acceptance pack,63703731405
111_232,Check if home insurance quote is requested,63703731985
111_232,Send acceptance pack,63703732645
111_232,Verify repayment agreement,63703734408
111_232,Cancel application,63703735213
111_232,Loan application canceled,63703735213
119_233,Loan application received,63704255400
119_233,Check application form completeness,63704256902
119_233,Check credit history,63704315406
119_233,Appraise property,63704316178
119_233,Added1,63704316541
119_233,Assess loan risk,63704316774
119_233,Assess eligibility,63704320270
119_233,Reject application,63704321510
119_233,Loan application rejected,63704321510
132_234,Loan application received,63705099600
132_234,Check application form completeness,63705101020
132_234,Appraise property,63705101166
132_234,Check credit history,63705101974
132_234,Assess loan risk,63705102873
132_234,Added 2,63705103594
132_234,Assess eligibility,63705106498
132_234,Prepare acceptance pack,63705109812
132_234,Check if home insurance quote is requested,63705110791
132_234,Send acceptance pack,63705111004
132_234,Verify repayment agreement,63705111118
132_234,Cancel application,63705112692
132_234,Loan application canceled,63705112692
153_235,Loan application received,63706649400
153_235,Check application form completeness,63706654644
153_235,Check credit history,63706655843
153_235,Assess loan risk,63706656303
153_235,Appraise property,63706656845
153_235,Added 2,63706657479
153_235,Assess eligibility,63706658935
153_235,Prepare acceptance pack,63706659129
153_235,Check if home insurance quote is requested,63706663366
153_235,Send acceptance pack,63706665431
153_235,Verify repayment agreement,63706666532
153_235,Approve application,63706668469
153_235,Loan application approved,63706668469
46_236,Loan application received,63699156000
46_236,Check application form completeness,63699156425
46_236,Appraise property,63699158679
46_236,Added 2,63699159556
46_236,Check credit history,63699390733
46_236,Assess loan risk,63699391192
46_236,Assess eligibility,63699398364
46_236,Reject application,63699399216
46_236,Loan application rejected,63699399216
232_237,Loan application received,63711846000
232_237,Check application form completeness,63711850083
232_237,Appraise property,63711852851
232_237,Check credit history,63711853016
232_237,Assess loan risk,63711854554
232_237,Added 2,63711854558
232_237,Assess eligibility,63711858499
232_237,Prepare acceptance pack,63711859779
232_237,Check if home insurance quote is requested,63711859959
232_237,Send home insurance quote,63712091151
232_237,Verify repayment agreement,63712093616
232_237,Cancel application,63712094125
232_237,Loan application canceled,63712094125
